-0.6893  	-0.2344  	-0.7593  	-1.9845  	-1.2205  	-1.7156  	0.14830  	-0.0857  	0.26773  	0.79243  	0.32471  	-0.2164  	0.38448  	0.00049  	-0.2047  	1.07145  	-0.1317  	0.28037  	0.22442  	0.73289  	0.02016  	0.34516  	-0.4298  	0.02283  	0.32714  	-0.2507  	0.16060  	0.58185  	-0.0701  	0.37411  	0.06413  	0.26164  	0.01998  	-0.0701  	0.18183  	-0.0402  	-0.0818  	-0.3204  	-0.1125  	0.48901  	-0.0203  	0.18734  	-0.0142  	0.34063  	0.05458  	-0.0967  	0.01521  	0.04621  	0.06656  	-0.1404  	-0.0213  	-0.0154  	-0.0645  	-0.0157  	0.01727  	-0.0431  	-0.0250  	-0.0383  	-0.0271  	-0.0013  	0.01955  	0.02426  	0.01400  	0.01306  	0.05621  	-0.2149  	0.15047  	-0.0015  	-0.0431  	0.13838  	
-0.7343  	-0.2513  	-0.7811  	-1.9583  	-1.2113  	-1.7035  	0.12982  	-0.0870  	0.26540  	0.77199  	0.30452  	-0.2385  	0.36175  	-0.0716  	-0.1633  	1.10413  	-0.1130  	0.29529  	0.24410  	0.71839  	0.01733  	0.34070  	-0.4130  	0.04173  	0.34486  	-0.2466  	0.16521  	0.58235  	-0.0536  	0.39154  	0.06521  	0.26466  	0.00335  	-0.0604  	0.15957  	-0.0476  	-0.0819  	-0.3225  	-0.1023  	0.49756  	-0.0076  	0.18090  	-0.0090  	0.33400  	0.05325  	-0.0895  	0.01118  	0.04671  	0.06363  	-0.1439  	-0.0248  	-0.0132  	-0.0633  	-0.0134  	0.01456  	-0.0438  	-0.0280  	-0.0391  	-0.0240  	0.00038  	0.02053  	0.02136  	0.00682  	0.01085  	0.05665  	-0.2145  	0.15601  	-0.0022  	-0.0453  	0.13171  	
-0.6518  	-0.1858  	-0.7205  	-1.8561  	-1.1831  	-1.5816  	0.10410  	-0.0407  	0.28315  	0.70889  	0.19000  	-0.1937  	0.42625  	-0.0143  	-0.0090  	1.08472  	-0.0923  	0.25934  	0.23116  	0.71035  	0.05445  	0.39307  	-0.3688  	0.01601  	0.34352  	-0.2401  	0.18248  	0.56757  	-0.0740  	0.38996  	0.08650  	0.26393  	0.01955  	-0.0624  	0.15875  	-0.0826  	-0.0761  	-0.3248  	-0.0886  	0.50143  	-0.0158  	0.17021  	-0.0129  	0.33309  	0.04475  	-0.0883  	0.01091  	0.05290  	0.05800  	-0.1343  	-0.0182  	-0.0141  	-0.0653  	-0.0199  	0.01209  	-0.0385  	-0.0317  	-0.0417  	-0.0209  	0.00065  	0.02073  	0.02419  	0.01268  	0.00742  	0.05544  	-0.2128  	0.16105  	-0.0028  	-0.0472  	0.12804  	
-0.5490  	-0.1199  	-0.6767  	-1.7634  	-1.1144  	-1.5482  	0.11622  	-0.0034  	0.29465  	0.72249  	0.15273  	-0.1610  	0.43643  	0.09326  	0.02901  	1.10504  	-0.1494  	0.27882  	0.25969  	0.73981  	0.05683  	0.39800  	-0.4065  	0.00314  	0.30556  	-0.2538  	0.12348  	0.59658  	-0.0559  	0.38962  	0.07259  	0.25446  	0.04778  	-0.0575  	0.18064  	-0.1019  	-0.0734  	-0.3323  	-0.1037  	0.51536  	-0.0308  	0.17393  	-0.0156  	0.33914  	0.04096  	-0.0863  	0.00569  	0.05001  	0.05557  	-0.1370  	-0.0158  	-0.0145  	-0.0660  	-0.0187  	0.01037  	-0.0392  	-0.0265  	-0.0447  	-0.0274  	-0.0074  	0.01966  	0.02364  	0.00611  	0.01036  	0.05258  	-0.2099  	0.16559  	-0.0035  	-0.0488  	0.12736  	
-0.5477  	-0.1267  	-0.6945  	-1.6729  	-1.0403  	-1.5201  	0.07970  	-0.0243  	0.29165  	0.69520  	0.15481  	-0.1449  	0.40746  	0.10033  	0.05729  	1.14215  	-0.1585  	0.29553  	0.26989  	0.74144  	0.11293  	0.34461  	-0.4747  	0.02697  	0.34055  	-0.2812  	0.15914  	0.58676  	-0.0675  	0.41464  	0.05538  	0.26796  	0.02960  	-0.0567  	0.25480  	-0.0787  	-0.0553  	-0.3468  	-0.1241  	0.51676  	-0.0580  	0.18775  	-0.0363  	0.32642  	0.04791  	-0.0808  	0.00237  	0.03626  	0.05520  	-0.1444  	-0.0094  	-0.0146  	-0.0621  	-0.0176  	0.01348  	-0.0295  	-0.0203  	-0.0458  	-0.0226  	-0.0041  	0.01722  	0.01920  	0.00191  	0.00848  	0.04809  	-0.2058  	0.16963  	-0.0040  	-0.0501  	0.12967  	
-0.4763  	-0.1602  	-0.6885  	-1.6535  	-1.0638  	-1.5019  	0.10023  	-0.0190  	0.26106  	0.66841  	0.22647  	-0.1788  	0.38085  	0.05943  	0.01411  	1.19303  	-0.1767  	0.24410  	0.26781  	0.69828  	0.15768  	0.34999  	-0.4699  	0.09572  	0.37526  	-0.2903  	0.29343  	0.47060  	-0.1528  	0.42732  	0.03381  	0.30833  	0.01269  	-0.0611  	0.31848  	-0.0597  	0.00491  	-0.3159  	-0.1640  	0.49360  	-0.1053  	0.19441  	-0.0492  	0.32562  	0.05730  	-0.0868  	0.00223  	0.04101  	0.06047  	-0.1490  	-0.0095  	-0.0142  	-0.0582  	-0.0183  	0.01481  	-0.0304  	-0.0198  	-0.0419  	-0.0182  	-0.0044  	0.01230  	0.01034  	0.00641  	0.00646  	0.04195  	-0.2005  	0.17318  	-0.0045  	-0.0512  	0.13497  	
-0.4007  	-0.1758  	-0.6571  	-1.6391  	-1.0749  	-1.4812  	0.10507  	-0.0402  	0.27336  	0.74341  	0.26839  	-0.1466  	0.39436  	-0.0548  	-0.1215  	1.27278  	-0.1738  	0.26395  	0.26753  	0.71112  	0.08849  	0.34790  	-0.4971  	0.07087  	0.41812  	-0.3089  	0.27919  	0.51547  	-0.1582  	0.44802  	0.02996  	0.31012  	-0.0089  	-0.0701  	0.30889  	-0.0133  	-0.0066  	-0.3270  	-0.1422  	0.49846  	-0.1016  	0.19260  	-0.0521  	0.32510  	0.05628  	-0.0781  	0.00456  	0.04430  	0.06510  	-0.1426  	0.00275  	-0.0111  	-0.0573  	-0.0196  	0.01666  	-0.0316  	-0.0208  	-0.0386  	-0.0183  	-0.0012  	0.00409  	0.00806  	0.00957  	0.00692  	0.03417  	-0.1940  	0.17622  	-0.0050  	-0.0519  	0.14327  	
-0.4223  	-0.1504  	-0.6237  	-1.6125  	-1.0078  	-1.4893  	0.15800  	-0.0799  	0.25908  	0.77676  	0.24119  	-0.1697  	0.37791  	-0.0264  	-0.1232  	1.27481  	-0.1734  	0.27597  	0.25808  	0.72967  	0.03773  	0.35964  	-0.5390  	0.09096  	0.44742  	-0.3223  	0.28972  	0.56687  	-0.0882  	0.45550  	0.01190  	0.31881  	-0.0112  	-0.0643  	0.29329  	0.02954  	-0.0460  	-0.3404  	-0.1141  	0.51714  	-0.1066  	0.20354  	-0.0398  	0.33005  	0.06766  	-0.0884  	-0.0051  	0.04797  	0.07889  	-0.1492  	0.00237  	-0.0177  	-0.0561  	-0.0165  	0.02066  	-0.0345  	-0.0156  	-0.0372  	-0.0195  	-0.0019  	0.00902  	0.00550  	0.01272  	0.01052  	0.02232  	-0.1815  	0.17845  	-0.0047  	-0.0535  	0.14793  	
-0.4449  	-0.1585  	-0.6483  	-1.7165  	-1.0780  	-1.4689  	0.15214  	-0.0492  	0.26455  	0.73377  	0.24218  	-0.2027  	0.39857  	-0.0168  	-0.1266  	1.24874  	-0.1772  	0.28207  	0.26454  	0.73188  	0.06517  	0.36790  	-0.5313  	0.06333  	0.45439  	-0.3117  	0.27797  	0.58743  	-0.0923  	0.44006  	0.02625  	0.30296  	-0.0031  	-0.0674  	0.27989  	0.02283  	-0.0347  	-0.3398  	-0.1101  	0.51213  	-0.0999  	0.20350  	-0.0438  	0.33513  	0.06326  	-0.0892  	0.00096  	0.04743  	0.07104  	-0.1451  	0.00121  	-0.0160  	-0.0554  	-0.0161  	0.01917  	-0.0326  	-0.0174  	-0.0383  	-0.0210  	-0.0004  	0.01381  	0.00753  	0.01491  	0.01240  	0.00906  	-0.1695  	0.18021  	-0.0050  	-0.0540  	0.16975  	
-0.4149  	-0.1278  	-0.6975  	-1.5008  	-0.9484  	-1.4379  	0.13399  	-0.0589  	0.25280  	0.69195  	0.12940  	-0.1630  	0.38599  	0.07853  	0.00497  	1.17797  	-0.1597  	0.24188  	0.25320  	0.78411  	0.06022  	0.37718  	-0.5667  	0.11363  	0.50177  	-0.3067  	0.33192  	0.60780  	-0.0530  	0.49697  	-0.0167  	0.31791  	0.00383  	-0.0567  	0.30354  	0.00917  	-0.0680  	-0.3385  	-0.1023  	0.52363  	-0.1346  	0.20442  	-0.0379  	0.33492  	0.06466  	-0.0840  	-0.0037  	0.06089  	0.07431  	-0.1582  	0.00601  	-0.0167  	-0.0632  	-0.0203  	0.01349  	-0.0273  	-0.0130  	-0.0375  	-0.0149  	-0.0013  	0.00735  	-0.0021  	0.00946  	0.00466  	-0.0041  	-0.1592  	0.18128  	-0.0057  	-0.0536  	0.18868  	
-0.3967  	-0.1326  	-0.6867  	-1.3126  	-0.8907  	-1.3910  	0.11746  	0.00455  	0.25743  	0.58321  	0.00460  	-0.1018  	0.42135  	0.21474  	0.30907  	1.08479  	-0.1321  	0.22352  	0.24244  	0.71449  	0.09279  	0.41847  	-0.4965  	0.13688  	0.43886  	-0.3078  	0.32181  	0.57760  	-0.0516  	0.48881  	0.00096  	0.27623  	0.01373  	-0.0507  	0.32104  	-0.0745  	-0.0762  	-0.3480  	-0.1181  	0.51002  	-0.1403  	0.18836  	-0.0569  	0.32692  	0.06119  	-0.0798  	0.00083  	0.04482  	0.07004  	-0.1477  	-0.0042  	-0.0205  	-0.0637  	-0.0217  	0.01402  	-0.0266  	-0.0198  	-0.0427  	-0.0179  	-0.0061  	0.01150  	0.01665  	-0.0019  	0.00251  	-0.0168  	-0.1513  	0.18289  	-0.0064  	-0.0529  	0.21930  	
-0.2938  	-0.0679  	-0.6635  	-1.2531  	-0.8973  	-1.3200  	0.11759  	0.06640  	0.30404  	0.55903  	-0.0729  	-0.1406  	0.46577  	0.32865  	0.48123  	1.06876  	-0.1325  	0.22076  	0.24050  	0.71432  	0.18094  	0.42189  	-0.4641  	0.10025  	0.44640  	-0.3156  	0.34752  	0.52726  	-0.0592  	0.49610  	-0.0133  	0.28169  	0.02847  	-0.0586  	0.33618  	-0.1233  	-0.0679  	-0.3399  	-0.0915  	0.53374  	-0.1496  	0.19389  	-0.0678  	0.34434  	0.05347  	-0.0837  	0.00623  	0.05064  	0.07751  	-0.1494  	-0.0004  	-0.0166  	-0.0634  	-0.0231  	0.00713  	-0.0246  	-0.0282  	-0.0407  	-0.0156  	-0.0005  	0.00659  	0.02026  	0.00483  	0.00218  	-0.0280  	-0.1468  	0.18486  	-0.0071  	-0.0513  	0.23567  	
-0.2093  	-0.0665  	-0.5760  	-1.3714  	-0.9167  	-1.3572  	0.16656  	0.08763  	0.32809  	0.63954  	0.07560  	-0.0759  	0.51428  	0.29111  	0.28568  	1.21793  	-0.1845  	0.28312  	0.23350  	0.76037  	0.17511  	0.36977  	-0.5135  	0.07254  	0.41774  	-0.3143  	0.24729  	0.54042  	-0.0543  	0.45943  	-0.0021  	0.27180  	0.06711  	-0.0526  	0.34872  	-0.1011  	-0.0655  	-0.3281  	-0.0899  	0.53390  	-0.1178  	0.20935  	-0.0488  	0.32393  	0.05310  	-0.0882  	0.00081  	0.05453  	0.07738  	-0.1422  	0.00107  	-0.0193  	-0.0645  	-0.0156  	0.01513  	-0.0260  	-0.0228  	-0.0422  	-0.0176  	-0.0017  	0.01066  	0.02446  	0.01384  	0.00282  	-0.0359  	-0.1441  	0.18857  	-0.0073  	-0.0499  	0.24674  	
