-0.4109  	-0.1089  	-0.6411  	-1.6547  	-1.0179  	-1.6363  	0.16940  	0.10814  	0.31109  	0.76109  	0.29303  	-0.1982  	0.53027  	0.42438  	0.10235  	1.15395  	-0.1883  	0.27344  	0.26404  	0.73292  	0.23762  	0.37116  	-0.5320  	0.21113  	0.42449  	-0.3355  	0.33708  	0.33855  	-0.2798  	0.38792  	0.05970  	0.27125  	0.07383  	-0.0812  	0.41705  	-0.1545  	0.04944  	-0.3268  	-0.1664  	0.50215  	-0.1295  	0.20098  	-0.0686  	0.30921  	0.06199  	-0.0754  	0.00262  	0.05193  	0.06981  	-0.1301  	-0.0251  	-0.0115  	-0.0634  	-0.0268  	-0.0017  	-0.0290  	-0.0375  	-0.0558  	-0.0243  	-0.0020  	0.02439  	0.01734  	-0.0120  	-0.0021  	0.05648  	-0.2285  	0.15543  	-0.0013  	-0.0438  	0.18402  	
-0.7671  	-0.2316  	-0.9306  	-1.8241  	-1.0072  	-1.8167  	0.11685  	-0.0045  	0.29040  	0.76723  	0.42066  	-0.1236  	0.43666  	0.12507  	0.00415  	1.06706  	-0.2127  	0.23284  	0.22383  	0.80504  	0.18267  	0.35639  	-0.4815  	0.13415  	0.24976  	-0.2738  	0.15495  	0.48329  	-0.1586  	0.36764  	0.05432  	0.26400  	0.09351  	-0.0371  	0.35015  	-0.1076  	-0.0627  	-0.3891  	-0.1233  	0.54985  	-0.1430  	0.22750  	-0.1077  	0.30250  	0.05914  	-0.0877  	0.03003  	0.05918  	0.07763  	-0.1383  	-0.0007  	-0.0111  	-0.0680  	-0.0118  	0.00655  	-0.0345  	-0.0319  	-0.0417  	-0.0165  	-0.0038  	0.01981  	0.01424  	-0.0104  	-0.0091  	0.06112  	-0.2309  	0.15426  	-0.0020  	-0.0462  	0.15936  	
-1.0408  	-0.3083  	-0.9972  	-2.0201  	-1.1040  	-1.8882  	0.14107  	-0.0800  	0.22345  	0.83399  	0.53443  	-0.1441  	0.37049  	-0.0263  	-0.2491  	1.02073  	-0.2337  	0.27526  	0.18568  	0.81780  	0.11829  	0.35801  	-0.4570  	0.11626  	0.19032  	-0.2583  	0.08961  	0.54209  	-0.1123  	0.33118  	0.06273  	0.22802  	0.07064  	-0.0461  	0.26956  	-0.1076  	-0.1313  	-0.3932  	-0.1032  	0.50609  	-0.1217  	0.23654  	-0.1055  	0.28470  	0.06630  	-0.0895  	0.01725  	0.04621  	0.06708  	-0.1384  	-0.0086  	-0.0137  	-0.0714  	-0.0215  	0.00552  	-0.0432  	-0.0245  	-0.0409  	-0.0243  	-0.0079  	0.01649  	0.02244  	-0.0077  	0.00016  	0.06362  	-0.2311  	0.15284  	-0.0027  	-0.0485  	0.13890  	
-1.1285  	-0.3356  	-1.0008  	-2.0632  	-1.0774  	-2.0004  	0.13884  	-0.0881  	0.22318  	0.95490  	0.54788  	-0.1344  	0.38529  	-0.0111  	-0.3728  	1.01738  	-0.2348  	0.31538  	0.20428  	0.84529  	0.01056  	0.33034  	-0.4548  	0.05932  	0.18055  	-0.2308  	0.02203  	0.66790  	-0.0530  	0.31401  	0.07531  	0.20291  	0.07763  	-0.0349  	0.22998  	-0.1024  	-0.1846  	-0.4083  	-0.0757  	0.52474  	-0.1123  	0.21537  	-0.1020  	0.30828  	0.06072  	-0.1015  	0.01608  	0.05448  	0.05569  	-0.1326  	-0.0243  	-0.0156  	-0.0640  	-0.0118  	0.00567  	-0.0482  	-0.0288  	-0.0492  	-0.0269  	-0.0007  	0.01736  	0.03372  	-0.0008  	0.00820  	0.06401  	-0.2293  	0.15116  	-0.0033  	-0.0506  	0.12262  	
-1.0833  	-0.3263  	-0.9704  	-2.1171  	-1.1328  	-2.0904  	0.13821  	0.01445  	0.26475  	0.98839  	0.67807  	-0.1875  	0.35383  	-0.0187  	-0.4098  	0.95333  	-0.2335  	0.28620  	0.20987  	0.83423  	0.09935  	0.34437  	-0.4343  	0.11267  	0.18278  	-0.2359  	0.04633  	0.56911  	-0.1261  	0.29728  	0.06915  	0.21436  	0.08175  	-0.0422  	0.24361  	-0.1548  	-0.1305  	-0.3850  	-0.0807  	0.52500  	-0.1434  	0.21651  	-0.1093  	0.29445  	0.06153  	-0.0994  	0.00690  	0.04331  	0.04745  	-0.1290  	-0.0107  	-0.0129  	-0.0651  	-0.0166  	-0.0002  	-0.0446  	-0.0252  	-0.0511  	-0.0293  	-0.0026  	0.01607  	0.03684  	0.00052  	0.01358  	0.06227  	-0.2254  	0.14922  	-0.0040  	-0.0526  	0.11054  	
-0.7075  	-0.1884  	-0.7708  	-1.6431  	-0.9416  	-1.8481  	0.11364  	0.15121  	0.34792  	0.77118  	0.43833  	-0.0148  	0.41448  	0.32113  	0.16022  	1.01433  	-0.2168  	0.23259  	0.29677  	0.81117  	0.24078  	0.27684  	-0.5457  	0.21587  	0.23784  	-0.2561  	0.14241  	0.55130  	-0.1766  	0.35241  	0.03354  	0.24708  	0.09282  	-0.0475  	0.33092  	-0.1625  	-0.1058  	-0.3724  	-0.1227  	0.56442  	-0.1293  	0.22208  	-0.1262  	0.31972  	0.05117  	-0.0651  	0.00617  	0.04677  	0.04953  	-0.1532  	-0.0241  	-0.0142  	-0.0683  	-0.0222  	-0.0104  	-0.0327  	-0.0278  	-0.0345  	-0.0233  	-0.0048  	0.02152  	0.03575  	-0.0304  	-0.0053  	0.05841  	-0.2193  	0.14703  	-0.0047  	-0.0545  	0.10265  	
-0.3310  	-0.0080  	-0.5449  	-1.6592  	-1.0910  	-1.5241  	0.12974  	0.16059  	0.37149  	0.76198  	0.06867  	-0.0838  	0.55163  	0.55034  	0.45187  	1.09771  	-0.1267  	0.16079  	0.26205  	0.72066  	0.21871  	0.43061  	-0.4166  	0.14343  	0.31692  	-0.2668  	0.23875  	0.32763  	-0.1796  	0.46340  	0.10475  	0.23960  	0.10035  	-0.0478  	0.28474  	-0.2327  	-0.0329  	-0.3351  	-0.1589  	0.54169  	-0.1004  	0.19719  	-0.0270  	0.33486  	0.04476  	-0.0845  	0.00587  	0.06479  	0.05049  	-0.1098  	-0.0486  	-0.0149  	-0.0829  	-0.0050  	-0.0110  	-0.0078  	-0.0356  	-0.0723  	-0.0447  	0.01276  	0.02093  	0.03878  	-0.0002  	-0.0093  	0.05242  	-0.2112  	0.14458  	-0.0054  	-0.0562  	0.09895  	
-0.3122  	0.00058  	-0.5785  	-1.2639  	-0.8608  	-1.3688  	0.15551  	0.13931  	0.32522  	0.61957  	-0.0653  	-0.1996  	0.55394  	0.44413  	0.56720  	1.03990  	-0.1607  	0.15852  	0.23039  	0.72397  	0.16642  	0.47813  	-0.4815  	0.11382  	0.44531  	-0.2823  	0.37709  	0.40087  	-0.1014  	0.48884  	0.02927  	0.27295  	0.07544  	-0.0456  	0.35487  	-0.1761  	-0.0288  	-0.3436  	-0.0907  	0.54261  	-0.1534  	0.19926  	-0.0552  	0.34323  	0.05761  	-0.0923  	0.01105  	0.07107  	0.08380  	-0.1451  	-0.0158  	-0.0131  	-0.0716  	-0.0195  	0.01018  	-0.0282  	-0.0363  	-0.0428  	-0.0250  	-0.0032  	0.01616  	0.02753  	0.00490  	-0.0007  	0.04197  	-0.1923  	0.14106  	-0.0055  	-0.0589  	0.08611  	
-0.3061  	-0.0623  	-0.6097  	-1.2796  	-0.8519  	-1.3230  	0.11606  	0.06561  	0.28108  	0.62416  	-0.0491  	-0.0762  	0.51442  	0.23921  	0.25305  	1.19050  	-0.1147  	0.19516  	0.28402  	0.68343  	0.14664  	0.41035  	-0.4777  	0.12059  	0.45875  	-0.3373  	0.35181  	0.52430  	-0.0949  	0.47389  	0.00404  	0.28383  	0.02759  	-0.0647  	0.31976  	-0.1399  	-0.0395  	-0.3428  	-0.0970  	0.55874  	-0.1277  	0.20029  	-0.0603  	0.33133  	0.04720  	-0.0818  	-0.0053  	0.06817  	0.07917  	-0.1455  	-0.0127  	-0.0174  	-0.0665  	-0.0206  	0.00857  	-0.0246  	-0.0157  	-0.0413  	-0.0204  	-0.0052  	0.01709  	0.02510  	0.01193  	-0.0023  	0.02900  	-0.1736  	0.13814  	-0.0063  	-0.0607  	0.09606  	
-0.3636  	-0.0975  	-0.6332  	-1.5520  	-0.9196  	-1.4675  	0.19839  	0.02409  	0.28910  	0.72663  	0.09113  	-0.1293  	0.49124  	0.19629  	0.06287  	1.19802  	-0.2357  	0.28575  	0.23937  	0.76464  	0.02639  	0.38429  	-0.5418  	0.09790  	0.42983  	-0.2948  	0.19779  	0.59561  	0.00780  	0.44618  	0.03615  	0.27621  	0.03643  	-0.0373  	0.30739  	-0.0949  	-0.1031  	-0.3557  	-0.0894  	0.58250  	-0.0836  	0.17650  	-0.0336  	0.33206  	0.05417  	-0.0836  	0.00463  	0.06321  	0.07119  	-0.1373  	0.00480  	-0.0181  	-0.0620  	-0.0260  	0.01272  	-0.0340  	-0.0231  	-0.0425  	-0.0195  	-0.0008  	0.01486  	0.01262  	0.00557  	0.00468  	0.01520  	-0.1587  	0.13497  	-0.0075  	-0.0620  	0.10315  	
-0.6940  	-0.2142  	-0.7651  	-1.7927  	-1.0917  	-1.6552  	0.19661  	-0.0475  	0.24874  	0.78515  	0.40603  	-0.1807  	0.41061  	0.11981  	-0.1038  	1.07160  	-0.2053  	0.32382  	0.23912  	0.79345  	0.09606  	0.34018  	-0.5626  	0.17357  	0.43280  	-0.3177  	0.22781  	0.52159  	-0.0887  	0.40709  	0.06986  	0.26130  	0.03820  	-0.0581  	0.33073  	-0.0415  	-0.0584  	-0.3662  	-0.1176  	0.55797  	-0.1114  	0.18661  	-0.0720  	0.31634  	0.05953  	-0.0891  	-0.0004  	0.03132  	0.05407  	-0.1346  	0.00249  	-0.0216  	-0.0662  	-0.0250  	0.01130  	-0.0286  	-0.0216  	-0.0432  	-0.0240  	0.01302  	0.01202  	0.01774  	0.00573  	0.00518  	0.00235  	-0.1498  	0.13283  	-0.0081  	-0.0624  	0.12537  	
-0.8604  	-0.2498  	-0.8533  	-1.9777  	-1.1591  	-1.7951  	0.09613  	-0.0635  	0.22244  	0.79931  	0.45952  	-0.2203  	0.35890  	0.02957  	-0.1313  	1.00559  	-0.1655  	0.28052  	0.26223  	0.72342  	0.14742  	0.33453  	-0.4773  	0.14451  	0.34807  	-0.2759  	0.27486  	0.49236  	-0.1600  	0.39347  	0.06153  	0.26811  	0.00519  	-0.0634  	0.32458  	-0.0465  	-0.0503  	-0.3455  	-0.1364  	0.53048  	-0.1140  	0.19162  	-0.0905  	0.30127  	0.06723  	-0.0786  	-0.0014  	0.01701  	0.04567  	-0.1224  	-0.0120  	-0.0172  	-0.0557  	-0.0189  	0.01112  	-0.0359  	-0.0280  	-0.0408  	-0.0233  	0.00495  	0.01356  	0.01798  	0.00120  	0.00342  	-0.0093  	-0.1455  	0.12909  	-0.0086  	-0.0621  	0.13519  	
-0.8346  	-0.2097  	-0.7979  	-2.0313  	-1.2141  	-1.7735  	0.14924  	-0.0547  	0.23266  	0.79908  	0.39365  	-0.2506  	0.37866  	0.02596  	-0.1535  	1.01301  	-0.1655  	0.28734  	0.23204  	0.74342  	0.06495  	0.35993  	-0.4332  	0.11674  	0.38637  	-0.2681  	0.22607  	0.52678  	-0.0837  	0.39531  	0.07405  	0.24192  	0.01972  	-0.0667  	0.23001  	-0.0296  	-0.0781  	-0.3538  	-0.1036  	0.51849  	-0.0615  	0.20557  	-0.0602  	0.31324  	0.06723  	-0.0887  	0.01200  	0.03586  	0.05064  	-0.1351  	-0.0217  	-0.0131  	-0.0643  	-0.0150  	0.01503  	-0.0333  	-0.0213  	-0.0442  	-0.0159  	-0.0002  	0.01739  	0.01983  	0.00311  	0.00357  	-0.0174  	-0.1441  	0.12613  	-0.0081  	-0.0615  	0.14388  	
